NUMPATH,RATE
3252,0.034798
3253,0.0321541
3254,0.0519517
3255,0.0380421
3256,0.0454007
3257,0.0285085
3258,0.077389
3259,0.0449791
3260,0.0669653
3261,0.0398232
3262,0.0560977
3263,0.0477024
3264,0.0404087
3265,0.0236145
3266,0.0456852
3267,0.0347835
3268,0.0393112
3269,0.0537018
3270,0.0483284
3271,0.0416456
3272,0.0347178
3273,0.00895968
3274,0.0321463
3275,0.0587038
3276,0.0245582
3277,0.0272951
3278,0.0226082
3279,0.0569197
3280,0.0659821
3281,0.058328
3282,0.0665438
3283,0.0428478
3284,0.0263194
3285,0.0259037
3286,0.0253945
3287,0.0340564
3288,0.0316972
3289,0.0631443
3290,0.056173
3291,0.0583526
3292,0.0429499
3293,0.0597345
3294,0.0435855
3295,0.034712
3296,0.0446654
3297,0.0541241
3298,0.0518894
3299,0.056191
3300,0.0413918
3301,0.048081
3302,0.0508181
3303,0.0172745
3304,0.0449791
3305,0.0426881
3306,0.0418377
3307,0.0355298
3308,0.042666
3309,0.0501058
3310,0.0730486
3311,0.0590398
3312,0.0365465
3313,0.0284231
3314,0.0418353
3315,0.0494966
3316,0.0145521
3317,0.0541798
3318,0.0328767
3319,0.048398
3320,0.0410995
3321,0.0517172
3322,0.0456315
3323,0.0452812
3324,0.0669118
3325,0.0620494
3326,0.0455696
3327,0.0795604
3328,0.02204
3329,0.0736101
3330,0.0329322
3331,0.0592428
3332,0.0363522
3333,0.0385576
3334,0.0737758
3335,0.0240298
3336,0.0421816
3337,0.0482424
3338,0.041045
3339,0.0416814
3340,0.0155843
3341,0.0438956
3342,0.0546528
3343,0.0349102
3344,0.0558161
3345,0.0265001
3346,0.0295987
3347,0.0738453
3348,0.0528885
3349,0.0555346
3350,0.0551684
3351,0.0687209
3352,0.0588812
3353,0.0402916
3354,0.048949
3355,0.0372658
3356,0.046502
3357,0.0242153
3358,0.0330853
3359,0.0343649
3360,0.0424676
3361,0.035199
3362,0.0520428
3363,0.0389567
3364,0.0514216
3365,0.0520061
3366,0.0835065
3367,0.0518021
3368,0.0315077
3369,0.0274105
3370,0.0276165
3371,0.0574948
3372,0.0426407
3373,0.0382794
3374,0.0279487
3375,0.0333845
3376,0.0691389
3377,0.0358351
3378,0.0664407
3379,0.0387184
3380,0.043
3381,0.0362621
3382,0.0550169
3383,0.0378196
3384,0.056761
3385,0.0383709
3386,0.0345274
3387,0.00781714
3388,0.0666145
3389,0.0286437
3390,0.0700902
3391,0.0346811
3392,0.0345809
3393,0.0155979
3394,0.0491603
3395,0.0600743
3396,0.0215753
3397,0.0321899
3398,0.0478903
3399,0.0369227
3400,0.0410649
3401,0.021255
3402,0.039998
3403,0.037343
3404,0.0693943
3405,0.053497
3406,0.0486216
3407,0.0303494
3408,0.0654476
3409,0.0524437
3410,0.0407399
3411,0.0362118
3412,0.0460125
3413,0.0391633
3414,0.0388933
3415,0.00995536
3416,0.0487598
3417,0.0168634
3418,0.0373279
3419,0.0645424
3420,0.0409087
3421,0.0320143
3422,0.0231977
3423,0.0497725
3424,0.0313562
3425,0.0416378
3426,0.0613997
3427,0.0780799
3428,0.0413261
3429,0.0623565
3430,0.00592321
3431,0.0539527
3432,0.0354494
3433,0.0293965
3434,0.0720981
3435,0.0204775
3436,0.0448914
3437,0.0539641
3438,0.0369285
3439,0.0478931
3440,0.0467237
3441,0.0499434
3442,0.0427754
3443,0.0448608
3444,0.0501827
3445,0.0398907
3446,0.0311594
3447,0.07554
3448,0.0614893
3449,0.047341
3450,0.0405608
3451,0.0355854
3452,0.0552415
3453,0.0793179
3454,0.0384365
3455,0.044006
3456,0.0381617
3457,0.0332892
3458,0.0784075
3459,0.0313024
3460,0.0432346
3461,0.0225368
3462,0.0305609
3463,0.0201727
3464,0.020148
3465,0.0452591
3466,0.0387545
3467,0.0679689
3468,0.0646716
3469,0.029228
3470,0.0315689
3471,0.0351462
3472,0.0678624
3473,0.00945831
3474,0.0768924
3475,0.046515
3476,0.0419075
3477,0.0762991
3478,0.0437495
3479,0.0463322
3480,0.0544276
3481,0.0335041
3482,0.0410706
3483,0.0611045
3484,0.0469159
3485,0.0204759
3486,0.054663
3487,0.0483895
3488,0.054704
3489,0.0310476
3490,0.0420681
3491,0.0293576
3492,0.0511817
3493,0.0666498
3494,0.038152
3495,0.0319087
3496,0.0281217
3497,0.0416438
3498,0.0269206
3499,0.0425576
3500,0.0357346
3501,0.045317
3502,0.0317749
3503,0.0814782
3504,0.0430421
3505,0.0397138
3506,0.0630226
3507,0.0428612
3508,0.0086636
3509,0.0204633
3510,0.0378041
3511,0.0542496
3512,0.0422105
3513,0.0133324
3514,0.041194
3515,0.0453843
3516,0.0547569
3517,0.0311998
3518,0.0425281
3519,0.0374554
3520,0.042388
3521,0.0472462
3522,0.0229883
3523,0.0434822
3524,0.0231816
3525,0.0527525
3526,0.0526947
3527,0.0239922
3528,0.0604615
3529,0.0300154
3530,0.0703692
3531,0.0360904
3532,0.0404323
3533,0.057363
3534,0.0405857
3535,0.0809433
3536,0.0715248
3537,0.0283057
3538,0.056959
3539,0.0426886
3540,0.0488851
3541,0.0668904
3542,0.0469802
3543,0.0563063
3544,0.0301643
3545,0.0357483
3546,0.0261696
3547,0.0562353
3548,0.0372947
3549,0.020473
3550,0.0437551
3551,0.05252
3552,0.0420113
3553,0.0313685
3554,0.0144451
3555,0.0530385
3556,0.027063
3557,0.0412369
3558,0.0664117
3559,0.0498986
3560,0.0411291
3561,0.055667
3562,0.0422256
3563,0.061761
3564,0.0251299
3565,0.0385273
3566,0.035736
3567,0.0411091
3568,0.0454131
3569,0.0517674
3570,0.0628266
3571,0.0270295
3572,0.042546
3573,0.0125841
3574,0.0389333
3575,0.041194
3576,0.0426025
3577,0.0519444
3578,0.0317211
3579,0.0527407
3580,0.0521024
3581,0.0551585
3582,0.0512054
3583,0.0605228
3584,0.0477754
3585,0.0499325
3586,0.067757
3587,0.0366969
3588,0.0749251
3589,0.0393539
3590,0.073341
3591,0.0240288
3592,0.0393775
3593,0.0577618
3594,0.0353078
3595,0.0393333
3596,0.0418988
3597,0.0626481
3598,0.0536239
3599,0.0468121
3600,0.0457986
3601,0.0483543
3602,0.047987
3603,0.0761785
3604,0.0111781
3605,0.0520897
3606,0.0608051
3607,0.0446377
3608,0.0404759
3609,0.0492189
3610,0.0542217
3611,0.0156341
3612,0.0566412
3613,0.0618271
3614,0.0614239
3615,0.0448987
3616,0.0340166
3617,0.00918758
3618,0.0480507
3619,0.0490316
3620,0.0435111
3621,0.035858
3622,0.0149285
3623,-0.0105328
3624,0.034709
3625,0.035381
3626,0.0372564
3627,0.0289826
3628,0.0334411
3629,0.00963538
3630,0.0375684
3631,0.0547959
3632,0.0314899
3633,0.0446567
3634,0.0402808
3635,0.0743432
3636,0.0679436
3637,0.0288417
3638,0.0256085
3639,0.0308828
3640,0.0445758
3641,0.0357804
3642,0.0517441
3643,0.037588
3644,0.054921
3645,0.054692
3646,0.0329973
3647,0.0373775
3648,0.0393716
3649,0.0446091
3650,0.0314746
3651,0.0437151
3652,0.0614624
3653,0.0243252
3654,0.0430081
3655,0.069687
3656,0.0480445
3657,0.0324969
3658,0.0537188
3659,0.0616271
3660,0.0634457
3661,0.0423058
3662,0.0398112
3663,0.0477891
3664,0.0443951
3665,0.044738
3666,0.0704729
3667,0.0469224
3668,0.0441129
3669,0.0163638
3670,0.0517549
3671,0.033988
3672,0.0497044
3673,0.0565075
3674,0.0372986
3675,0.0418223
3676,0.0490144
3677,0.0349626
3678,0.0482223
3679,0.0396637
3680,0.0361727
3681,0.0315549
3682,0.0279845
3683,0.0537093
3684,0.0382601
3685,0.066423
3686,0.0416242
3687,0.0372107
3688,0.0527586
3689,0.0432313
3690,0.0231063
3691,0.0428842
3692,0.03067
3693,0.0618636
3694,0.0267149
3695,0.0385825
3696,0.0422862
3697,0.0135793
3698,0.0178976
3699,0.0386592
3700,0.058009
3701,0.0568551
3702,0.0327876
3703,0.0656811
3704,0.0636663
3705,0.0460487
3706,0.0243578
3707,0.0506697
3708,0.0426969
3709,0.0393077
3710,0.0288579
3711,0.0522923
3712,0.0440989
3713,0.0404762
3714,0.0387759
3715,0.0412319
3716,0.0313439
3717,0.0627821
3718,0.0650158
3719,0.0622513
3720,0.0339523
3721,0.0514386
3722,0.0504633
3723,0.0282169
3724,0.0315134
3725,0.0291794
3726,0.0347747
3727,0.0497352
3728,0.042003
3729,0.029688
3730,0.0520359
3731,0.0368678
3732,0.0322466
3733,0.042431
3734,0.0379668
3735,0.0523719
3736,0.0294444
3737,0.0568445
3738,0.0610221
3739,0.0704072
3740,0.0189601
3741,0.0566424
3742,0.0612156
3743,0.0436873
3744,0.0218713
3745,0.0373034
3746,0.0708288
3747,0.0335399
3748,0.0231067
3749,0.0693911
3750,0.0436571
3751,0.0595712
3752,0.0354597
3753,0.0362963
3754,0.031742
3755,0.0302637
3756,0.0451821
3757,0.030092
3758,0.0312392
3759,0.0288064
3760,0.0280272
3761,0.0534415
3762,0.0121151
3763,0.0732495
3764,0.0505207
3765,0.0425405
3766,0.0286295
3767,0.0441031
3768,0.0442172
3769,0.0465642
3770,0.061443
3771,0.0494038
3772,0.0647657
3773,0.0580479
3774,0.035915
3775,0.0502185
3776,0.0546425
3777,0.0303486
3778,0.0512277
3779,0.0418072
3780,0.01524
3781,0.0520894
3782,0.0412185
3783,0.0568826
3784,0.051154
3785,0.0537769
3786,0.0489138
3787,0.0334237
3788,0.0319781
3789,0.040348
3790,0.0651463
3791,0.0531066
3792,0.0163626
3793,0.0571509
3794,0.0468964
3795,0.0252343
3796,0.0407995
3797,0.0270725
3798,0.0196701
3799,0.0347057
3800,0.0337261
3801,0.0611987
3802,0.0509771
3803,0.0438472
3804,0.0435074
3805,0.0521497
3806,0.0389922
3807,0.00697845
3808,0.0666357
3809,0.0687552
3810,0.0566908
3811,0.0274789
3812,0.0151085
3813,0.0438504
3814,0.0212019
3815,0.0444502
3816,0.0505854
3817,0.0528495
3818,0.04689
3819,0.0252624
3820,0.0707714
3821,0.050553
3822,0.0640955
3823,0.0730708
3824,0.0609585
3825,0.0498266
3826,0.031058
3827,0.0306599
3828,0.0369679
3829,0.0409282
3830,0.0663951
3831,0.0623456
3832,0.0348831
3833,0.0482542
3834,0.0541643
3835,0.0392673
3836,0.0479998
3837,0.0252169
3838,0.0156492
3839,0.045698
3840,0.0542007
3841,0.0293189
3842,0.0518768
3843,0.0404341
3844,0.0579843
3845,0.056145
3846,0.044091
3847,0.0456952
3848,0.0419276
3849,0.0476995
3850,0.03102
3851,0.047233
3852,0.0310898
3853,0.0514374
3854,0.0430129
3855,0.0597918
3856,0.0532036
3857,0.0528745
3858,0.0311384
3859,0.0634183
3860,0.0650841
3861,0.0437134
3862,0.0576705
3863,0.0499225
3864,0.0173672
3865,0.0172102
3866,0.0244573
3867,0.0363199
3868,0.0553553
3869,0.0564126
3870,0.0240371
3871,0.0573007
3872,0.0633947
3873,0.0413773
3874,0.0540857
3875,0.0468512
3876,0.028855
3877,0.0356177
3878,0.0604824
3879,0.0517845
3880,0.0445186
3881,0.0616364
3882,0.0533979
3883,0.0581454
3884,0.0289535
3885,0.025804
3886,0.0406153
3887,0.0277161
3888,0.0500517
3889,0.0372481
3890,0.0608756
3891,0.0532331
3892,0.0600393
3893,0.0409683
3894,0.0574663
3895,0.0353332
3896,0.0336589
3897,0.0512559
3898,0.0238956
3899,0.0378017
3900,0.0395287
3901,0.0765846
3902,0.0483602
3903,0.0325141
3904,0.0381201
3905,0.0443646
3906,0.0670866
3907,0.0365632
3908,0.0283371
3909,0.0318293
3910,0.0240483
3911,0.0373472
3912,0.0624442
3913,0.02053
3914,0.0326587
3915,0.0427886
3916,0.0625264
3917,0.0290167
3918,0.0705143
3919,0.0263335
3920,0.0362529
3921,0.0681301
3922,0.0593949
3923,0.0330374
3924,0.021046
3925,0.0480877
3926,0.0499973
3927,0.0186239
3928,0.0354727
3929,0.0515867
3930,0.0342017
3931,0.0510202
3932,0.0589932
3933,0.0306884
3934,0.0234101
3935,0.0502885
3936,0.058588
3937,0.0535545
3938,0.034957
3939,0.0410308
3940,0.0360456
3941,0.04299
3942,0.0426508
3943,0.062866
3944,0.0603943
3945,0.0520698
3946,0.0484136
3947,0.0513237
3948,0.0450102
3949,0.0285784
3950,0.0350881
3951,0.0411075
3952,0.0133349
3953,0.0576994
3954,0.0329309
3955,0.0482764
3956,0.06918
3957,0.0373007
3958,0.0257192
3959,0.0452712
3960,0.0410843
3961,0.0150376
3962,0.0524381
3963,0.0638499
3964,0.0614718
3965,0.0375805
3966,0.0414239
3967,0.0535139
3968,0.0433375
3969,0.0420569
3970,0.048569
3971,0.0439227
3972,0.0334097
3973,0.0476326
3974,0.0491189
3975,0.0446183
3976,0.0441131
3977,0.0466959
3978,0.0456715
3979,0.0634504
3980,0.0544188
3981,0.0175244
3982,0.0670686
3983,0.0455205
3984,0.0407797
3985,0.044171
3986,0.0581058
3987,0.0336165
3988,0.0386335
3989,0.0476584
3990,0.0263924
3991,0.0413809
3992,0.0501521
3993,0.037861
3994,0.0438978
3995,0.0301528
3996,0.05085
3997,0.0354804
3998,0.0558371
3999,0.0404795
4000,0.022962
4001,0.0176159
4002,0.0592054
4003,0.0478455
4004,0.0436244
4005,0.0798322
4006,0.0269532
4007,0.0244595
4008,0.0223802
4009,0.0539803
4010,0.0308782
4011,0.0459936
4012,0.0352687
4013,0.0270525
4014,0.0465836
4015,0.0440352
4016,0.0320791
4017,0.0455047
4018,0.0525993
4019,0.0512621
4020,0.0440619
4021,0.048683
4022,0.0152667
4023,0.0571991
4024,0.0191062
4025,0.0572963
4026,0.075775
4027,0.0467107
4028,0.0359751
4029,0.0665256
4030,0.026815
4031,0.0404436
4032,0.0397533
4033,0.0304086
4034,0.0686779
4035,0.050282
4036,0.0498843
4037,0.0396156
4038,0.038927
4039,0.0594007
4040,0.0267833
4041,0.0581519
4042,0.0135357
4043,0.066476
4044,0.0708649
4045,0.0430522
4046,0.0607718
4047,0.0286678
4048,0.0470611
4049,0.0514875
4050,0.0517187
4051,0.0462319
4052,0.0472336
4053,0.0361105
4054,0.0529153
4055,0.0433347
4056,0.0580705
4057,0.0442415
4058,0.0453966
4059,0.0599373
4060,0.0352922
4061,0.0467544
4062,0.0241074
4063,0.0352642
4064,0.0458911
4065,0.0725848
4066,0.0511125
4067,0.0140011
4068,0.0364515
4069,0.0421715
4070,0.0432781
4071,0.0226821
4072,0.0363309
4073,0.0398706
4074,0.0631212
4075,0.0711525
4076,0.0357855
4077,0.0538584
4078,0.0355519
4079,0.0692193
4080,0.0429055
4081,0.0334558
4082,0.0644918
4083,0.0406992
4084,0.053
4085,0.0557359
4086,0.0521154
4087,0.0530072
4088,0.0521391
4089,0.0642773
4090,0.0377353
4091,0.0578437
4092,0.0434175
4093,0.0538505
4094,0.0677714
4095,0.0552459
4096,0.0346941
4097,0.0544297
4098,0.0271451
4099,0.0418778
4100,0.0557878
4101,0.0420092
4102,0.0279222
4103,0.0369562
4104,0.0543501
4105,0.0415367
4106,0.032022
4107,0.0668766
4108,0.0367552
4109,0.0378013
4110,0.0204212
4111,0.0627547
4112,0.0364754
4113,0.0188184
4114,0.0608069
4115,0.0497153
4116,0.0557261
4117,0.0403022
4118,0.0624457
4119,0.0521882
4120,0.0161319
4121,0.0343133
4122,0.0419155
4123,0.0508899
4124,0.0334629
4125,0.0614719
4126,0.0415964
4127,0.0212132
4128,0.0409951
4129,0.0451417
4130,0.0372141
4131,0.0625535
4132,0.0548536
4133,0.0417626
4134,0.0546753
4135,0.0079527
4136,0.0247814
4137,0.0409466
4138,0.0573683
4139,0.0268794
4140,0.0184424
4141,0.0777309
4142,0.08004
4143,0.0559043
4144,0.0486432
4145,0.0303549
4146,0.0554875
4147,0.0402901
4148,0.0415383
4149,0.0174005
4150,0.0462106
4151,0.046974
4152,0.0332618
4153,0.0484986
4154,0.0299758
4155,0.0367883
4156,0.0266664
4157,0.031417
4158,0.053621
4159,0.0461793
4160,0.0407104
4161,0.0514474
4162,0.0594484
4163,0.0581711
4164,0.0409324
4165,0.0236064
4166,0.070426
4167,0.0398345
4168,0.04584
4169,0.0427952
4170,0.0225059
4171,0.0377696
4172,0.0626835
4173,0.0407614
4174,0.036362
4175,0.0385461
4176,0.0453474
4177,0.0392203
4178,0.05688
4179,0.0649966
4180,0.047494
4181,0.0421301
4182,0.0498147
4183,0.0141846
4184,0.0392359
4185,0.0548006
4186,0.0386726
4187,0.0667988
4188,0.0628712
4189,0.0533244
4190,0.0584269
4191,0.0347449
4192,0.0530019
4193,0.0189865
4194,0.0131313
4195,0.0608297
4196,0.0533045
4197,0.0583883
4198,0.0635247
4199,0.0358323
4200,0.0445094
4201,0.0499687
4202,0.0373139
4203,0.0512113
4204,0.0279176
4205,0.0468693
4206,0.0396645
4207,0.0454619
4208,0.0531604
4209,0.0717828
4210,0.00814822
4211,0.0424622
4212,0.025734
4213,0.0359666
4214,0.0539759
4215,0.0349753
4216,0.0524235
4217,0.0180911
4218,0.0558695
4219,0.0710521
4220,0.0719007
4221,0.029344
4222,0.0288189
4223,0.0486198
4224,0.0281741
4225,0.0438807
4226,0.0346221
4227,0.0525928
4228,0.0599655
4229,0.0612567
4230,0.0211741
4231,0.0485489
4232,0.0686264
4233,0.0439296
4234,0.0804387
4235,0.0482744
4236,0.0304675
4237,0.0490441
4238,0.0541109
4239,0.0535367
4240,0.0397021
4241,0.0599336
4242,0.0484496
4243,0.0315776
4244,0.0708458
4245,0.0359186
4246,0.0651449
4247,0.0475137
4248,0.056993
4249,0.0501107
4250,0.0554772
4251,0.0230272
4252,0.0271049
4253,0.0529735
4254,0.0461925
4255,0.0493103
4256,0.0382909
4257,0.0424705
4258,0.0215009
4259,0.0285373
4260,0.0163019
4261,0.0498347
4262,0.0588357
4263,0.0349989
4264,0.0537759
4265,0.0357695
4266,0.0329734
4267,0.040786
4268,0.0311716
4269,0.0344991
4270,0.0292732
4271,0.0260708
4272,0.0535748
4273,0.0400544
4274,0.0479831
4275,0.058549
4276,0.0628267
4277,0.0554842
4278,0.0384278
4279,0.0683633
4280,0.051524
4281,0.0701462
4282,0.0517993
4283,0.0293474
4284,0.028544
4285,0.0304862
4286,0.0226412
4287,0.0536577
4288,0.0331322
4289,0.00344227
4290,0.0454122
4291,0.0314019
4292,0.0416485
4293,0.0612885
4294,0.0269148
4295,0.0563303
4296,0.0411053
4297,0.0277794
4298,0.0317825
4299,0.0272274
4300,0.0229121
4301,0.0323064
4302,0.0519409
4303,0.0569274
4304,0.0231502
4305,0.021895
4306,0.0370806
4307,0.0583135
4308,0.0307293
4309,0.038118
4310,0.0191621
4311,0.0463934
4312,0.0701248
4313,0.0399545
4314,0.0518977
4315,0.0350137
4316,0.0562317
4317,0.0310562
4318,0.0558297
4319,0.0301974
4320,0.0400873
4321,0.0393189
4322,0.0379703
4323,0.0561747
4324,0.043266
4325,0.0440998
4326,0.0393133
4327,0.023347
4328,0.0304116
4329,0.0387908
4330,0.0435327
4331,0.0437749
4332,0.0602514
4333,0.048996
4334,0.0211344
4335,0.0285772
4336,0.0573132
4337,0.0101428
4338,0.032008
4339,0.0573125
4340,0.0402746
4341,0.0520069
4342,0.0508694
4343,0.0251281
4344,0.0173534
4345,0.0604368
4346,0.050909
4347,0.0247565
4348,0.0482447
4349,0.0420981
4350,0.0584997
4351,0.0446781
4352,0.0650384
4353,0.0618733
4354,0.0426372
4355,0.0419751
4356,0.0651395
4357,0.0248751
4358,0.0600101
4359,0.033677
4360,0.037002
4361,0.0567676
4362,0.0133918
4363,0.022952
4364,0.0616197
4365,0.0462097
4366,0.0276987
4367,0.0458294
4368,0.0500975
4369,0.0374558
4370,0.0504928
4371,0.0413933
4372,0.0321021
4373,0.0647212
4374,0.0236466
4375,0.0502928
4376,0.0511447
4377,0.0456896
4378,0.0475522
4379,0.0290232
4380,0.0296236
4381,0.0734513
4382,0.0328263
4383,0.0148927
4384,0.0555514
4385,0.0557695
4386,0.0429803
4387,0.0439163
4388,0.0568303
4389,0.0360272
4390,0.0297723
4391,0.0502202
4392,0.0379584
4393,0.047004
4394,0.0308486
4395,0.030488
4396,0.0514062
4397,0.0325392
4398,0.0114812
4399,0.0375203
4400,0.0321699
4401,0.0463919
4402,0.0244567
4403,0.0241539
4404,0.0713565
4405,0.0210474
4406,0.044396
4407,0.051027
4408,0.0520638
4409,0.0392055
4410,0.0642192
4411,0.0356909
4412,0.0480377
4413,0.0419974
4414,0.0527148
4415,0.0373784
4416,0.0556237
4417,0.0681906
4418,0.0492478
4419,0.0402615
4420,0.0366574
4421,0.0353747
4422,0.0376883
4423,0.0391547
4424,0.0611112
4425,0.0348456
4426,0.0412764
4427,0.0353534
4428,0.0668284
4429,0.0332194
4430,0.0759648
4431,0.0637136
4432,0.0794228
4433,0.053446
4434,0.0375141
4435,0.0277116
4436,0.0471793
4437,0.0445725
4438,0.0332661
4439,0.042854
4440,0.0358211
4441,0.0610697
4442,0.0260606
4443,0.0302887
4444,0.0289256
4445,0.0544573
4446,0.0519335
4447,0.0503944
4448,0.034228
4449,0.0460957
4450,0.0263421
4451,0.0284746
4452,0.0566787
4453,0.0407538
4454,0.0482427
4455,0.0603772
4456,0.0563736
4457,0.0491945
4458,0.0487474
4459,0.0403498
4460,0.0449398
4461,0.0538033
4462,0.0430757
4463,0.0269232
4464,0.0289623
4465,0.0368582
4466,0.0484474
4467,0.0361674
4468,0.0277843
4469,0.0474082
4470,0.0192978
4471,0.0549821
4472,0.0267463
4473,0.067731
4474,0.0279442
4475,0.0261042
4476,0.056132
4477,0.0136525
4478,0.0456603
4479,0.0458308
4480,0.0369179
4481,0.0566946
4482,0.0581508
4483,0.042183
4484,0.0463368
4485,0.0432875
4486,0.0437074
4487,0.0460608
4488,0.0421818
4489,0.0347875
4490,0.0196326
4491,0.0459334
4492,0.0297015
4493,0.0306922
4494,0.0310687
4495,0.0568767
4496,0.0718772
4497,0.0248907
4498,0.0376584
4499,0.0603679
4500,0.0490958
4501,0.0671327
4502,0.048613
4503,0.0347538
4504,0.0453811
4505,0.0294204
4506,0.0658316
4507,0.0324963
4508,0.0402267
4509,0.0646251
4510,0.0470934
4511,0.0256846
4512,0.0203476
4513,0.0402396
4514,0.0369553
4515,0.0376474
4516,0.0649861
4517,0.0313649
4518,0.0347379
4519,0.0514227
4520,0.0299655
4521,0.0435052
4522,0.0311967
4523,0.0448694
4524,0.0352465
4525,0.0504956
4526,0.0732124
4527,0.0525419
4528,0.0325643
4529,0.0330289
4530,0.0711568
4531,0.0337837
4532,0.0446916
4533,0.0535071
4534,0.045263
4535,0.0321037
4536,0.0454968
4537,0.0538733
4538,0.0482751
4539,0.0654025
4540,0.0710554
4541,0.0411251
4542,0.0496294
4543,0.0336002
4544,0.0317157
4545,0.0429178
4546,0.0431253
4547,0.0644317
4548,0.0461914
4549,0.0472135
4550,0.0520248
4551,0.0148739
4552,0.0366417
4553,0.0502992
4554,0.0488933
4555,0.0382734
4556,0.0515986
4557,0.0327601
4558,0.0508164
4559,0.0462248
4560,0.0358051
4561,0.0332154
4562,0.0479479
4563,0.0411694
4564,0.0225959
4565,0.0549922
4566,0.0729549
4567,0.04819
4568,0.0494836
4569,0.0350398
4570,0.023213
4571,0.0270313
4572,0.0235134
4573,0.0531175
4574,0.0301781
4575,0.0206504
4576,0.0458749
4577,0.0441119
4578,0.056086
4579,0.0367584
4580,0.0461514
4581,0.038155
4582,0.0460825
4583,0.02979
4584,0.0352857
4585,0.061927
4586,0.0263435
4587,0.0307605
4588,0.0700388
4589,0.0503814
4590,0.0419852
4591,0.0519732
4592,0.0478479
4593,0.0197296
4594,0.0460629
4595,0.0679505
4596,0.0742197
4597,0.0328306
4598,0.035627
4599,0.0548984
4600,0.0597843
4601,0.0726574
4602,0.0606612
4603,0.0597095
4604,0.0313791
4605,0.0757793
4606,0.0444405
4607,0.0371141
4608,0.0478496
4609,0.0219567
4610,0.0420248
4611,0.0702159
4612,0.0264743
4613,0.0440322
4614,0.0430035
4615,0.01572
4616,0.0262405
4617,0.0452334
4618,0.0336669
4619,0.0314236
4620,0.0336885
4621,0.0339184
4622,0.0613732
4623,0.0595925
4624,0.0541531
4625,0.056807
4626,0.0277273
4627,0.020982
4628,0.0206444
4629,0.0218576
4630,0.0157991
4631,0.071358
4632,0.0326736
4633,0.0306312
4634,0.0447242
4635,0.0193539
4636,0.0528309
4637,0.0398563
4638,0.0551193
4639,0.0347559
4640,0.0540012
4641,0.0541557
4642,0.0719562
4643,0.0437833
4644,0.0476299
4645,0.0481926
4646,0.0472839
4647,0.0568872
4648,0.0512331
4649,0.0508884
4650,0.0382027
4651,0.0413604
4652,0.0660133
4653,0.0507605
4654,0.0373343
4655,0.0644042
4656,0.0450944
4657,0.0429936
4658,0.0573907
4659,0.0582884
4660,0.047366
4661,0.0515199
4662,0.0337436
4663,0.0508662
4664,0.0176044
4665,0.0575456
4666,0.0354502
4667,0.0519129
4668,0.0373823
4669,0.0273344
4670,0.0372198
4671,0.0491304
4672,0.0374227
4673,0.0397843
4674,0.0369421
4675,0.0163677
4676,0.061445
4677,0.0356411
4678,0.0469853
4679,0.0645194
4680,0.0706409
4681,0.041832
4682,0.0453931
4683,0.0653376
4684,0.0228076
4685,0.0505531
4686,0.0315776
4687,0.0457196
4688,0.0438589
4689,0.0526311
4690,0.0533295
4691,0.0387413
4692,0.0740477
4693,0.0354252
4694,0.0512852
4695,0.0534777
4696,0.0115267
4697,0.0271555
4698,0.0403956
4699,0.0147609
4700,0.0413446
4701,0.0487337
4702,0.0580494
4703,0.0367449
4704,0.0615122
4705,0.046126
4706,0.025432
4707,0.0436485
4708,0.0573671
4709,0.0238419
4710,0.0572297
4711,0.0344443
4712,0.0340547
4713,0.0768641
4714,0.0535457
4715,0.0485564
4716,0.0472837
4717,0.0461195
4718,0.0464735
4719,0.0429467
4720,0.054368
4721,0.0245671
4722,0.0428885
4723,0.0238426
4724,0.0547876
4725,0.0263941
4726,0.0496265
4727,0.0454889
4728,0.0590656
4729,0.039897
4730,0.0537456
4731,0.0248163
4732,0.0500538
4733,0.0272983
4734,0.0335925
4735,0.0355548
4736,0.0404978
4737,0.0835773
4738,0.0393259
4739,0.0525192
4740,0.0166777
4741,0.0302033
4742,0.0270097
4743,0.0459422
4744,0.0585374
4745,0.0422741
4746,0.0345101
4747,0.0447752
4748,0.036131
4749,0.0443606
4750,0.0489034
4751,0.0592579
4752,0.0304185
4753,0.0323041
4754,0.0605111
4755,0.0363279
4756,0.0563548
4757,0.0522941
4758,0.0320789
4759,0.0490457
4760,0.0320095
4761,0.0555701
4762,0.0424856
4763,0.0489135
4764,0.0650188
4765,0.069268
4766,0.043678
4767,0.0451393
4768,0.0387888
4769,0.0788687
4770,0.0650159
4771,0.0246862
4772,0.0510007
4773,0.0297334
4774,0.0379595
4775,0.0517748
4776,0.037328
4777,0.0425259
4778,0.0374304
4779,0.060386
4780,0.0583494
4781,0.0497109
4782,0.0252788
4783,0.0425087
4784,0.0625639
4785,0.0428913
4786,0.0099037
4787,0.0558847
4788,0.0426593
4789,0.0444694
4790,0.0368706
4791,0.0364732
4792,0.0410789
4793,0.0373735
4794,0.0409483
4795,0.0238979
4796,0.0562691
4797,0.0513402
4798,0.0576328
4799,0.0442589
4800,0.0280231
4801,0.0421737
4802,0.0654139
4803,0.0301524
4804,0.0676587
4805,0.0477549
4806,0.0685982
4807,0.0516826
4808,0.0374407
4809,0.0448873
4810,0.0381286
4811,0.0467318
4812,0.025988
4813,0.0512475
4814,0.0442877
4815,0.0402626
4816,0.0196486
4817,0.0281526
4818,0.0621567
4819,0.0608732
4820,0.0668931
4821,0.0598352
4822,0.0533752
4823,0.0486675
